OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,q.value,Kingdom,Phylum,Class,Order,Family,Genus,Species
Otu00052,0.003723,4.1e-05,0.001474,0,0,0,0.004995,0.0470805319148936,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Blautia(100),
Otu00105,0.001971,6e-06,0.000548,9.2e-05,0,9.2e-05,0.004995,0.0470805319148936,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(98),
Otu00110,0.002453,1.4e-05,0.000867,0,0,0,0.004995,0.0470805319148936,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu00115,0.001927,5.6e-05,0.001721,0,0,0,0.004995,0.0470805319148936,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(100),
Otu00193,0.000504,1e-06,0.000212,0,0,0,0.004995,0.0470805319148936,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Dialister(100),
Otu00026,0.000942,8e-06,0.000631,0.044435,0.005125,0.023864,0.005994,0.0520655294117647,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(100),
Otu00044,0.006417,0.000215,0.003361,0,0,0,0.005994,0.0520655294117647,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00058,0.004074,2.8e-05,0.001213,9.2e-05,0,9.2e-05,0.005994,0.0520655294117647,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVb(100),
Otu00081,0.00265,2.1e-05,0.001041,0,0,0,0.005994,0.0520655294117647,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(99),
Otu00111,0.000942,5e-06,0.000523,0,0,0,0.005994,0.0520655294117647,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00112,0.001774,6e-06,0.000574,0,0,0,0.005994,0.0520655294117647,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00114,0.001314,4e-06,0.000464,0,0,0,0.005994,0.0520655294117647,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00123,0.000482,2e-06,0.000285,0,0,0,0.005994,0.0520655294117647,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00151,0.000679,1e-06,0.000251,0,0,0,0.005994,0.0520655294117647,Bacteria(100),Spirochaetes(100),Spirochaetia(100),Spirochaetales(100),Spirochaetaceae(100),Treponema(100),
Otu00157,0.000942,3e-06,0.000404,0,0,0,0.005994,0.0520655294117647,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Blautia(100),
Otu00176,0.001008,7e-06,0.000596,0,0,0,0.005994,0.0520655294117647,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(83),
Otu00224,0.001205,9e-06,0.000692,0,0,0,0.005994,0.0520655294117647,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00179,0,0,0,0.003237,6.2e-05,0.002618,0.006993,0.0591955222929936,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Streptococcaceae(100),Streptococcus(100),
Otu00223,0.000416,1e-06,0.000174,0,0,0,0.006993,0.0591955222929936,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(97),Clostridiales_unclassified(97),
Otu00230,0.001117,8e-06,0.000629,0,0,0,0.006993,0.0591955222929936,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00258,0.000482,1e-06,0.000255,0,0,0,0.006993,0.0591955222929936,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(88),Ruminococcaceae_unclassified(88),
Otu00194,0.000307,1e-06,0.000182,0,0,0,0.007367,0.0593378363636364,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00212,0.000307,1e-06,0.00022,0,0,0,0.007367,0.0593378363636364,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00256,0.000307,1e-06,0.00022,0,0,0,0.007367,0.0593378363636364,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00273,0.000307,1e-06,0.000264,0,0,0,0.007367,0.0593378363636364,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00299,0.000307,0,0.000145,0,0,0,0.007367,0.0593378363636364,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu00368,0.000307,1e-06,0.000168,0,0,0,0.007367,0.0593378363636364,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00398,0.000307,0,0.000162,0,0,0,0.007367,0.0593378363636364,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Gammaproteobacteria_unclassified(100),Gammaproteobacteria_unclassified(100),Gammaproteobacteria_unclassified(100),
Otu00400,0.000307,0,0.000131,0,0,0,0.007367,0.0593378363636364,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00063,0.003066,8.6e-05,0.002124,0,0,0,0.007992,0.0628483313609468,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00119,0.002081,1.2e-05,0.00079,0,0,0,0.007992,0.0628483313609468,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Olsenella(100),
Otu00121,0.00311,5.3e-05,0.001671,4.6e-05,0,4.6e-05,0.007992,0.0628483313609468,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00196,0.000526,1e-06,0.000171,0,0,0,0.007992,0.0628483313609468,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00049,0.005169,1.2e-05,0.000802,0.001341,7e-06,0.000912,0.008991,0.0690695895953757,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00152,0.001489,3.6e-05,0.001375,0,0,0,0.008991,0.0690695895953757,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(66),Ruminococcaceae_unclassified(66),
Otu00160,0.002453,5.1e-05,0.00164,0,0,0,0.008991,0.0690695895953757,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(100),
Otu00512,0,0,0,0.00074,4e-06,0.000642,0.008991,0.0690695895953757,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(100),
Otu00068,0.001906,5.8e-05,0.001746,0,0,0,0.00999,0.0745882584269663,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Megamonas(100),
Otu00088,0.003154,0.000134,0.002652,0,0,0,0.00999,0.0745882584269663,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00191,0.000504,1e-06,0.000179,0,0,0,0.00999,0.0745882584269663,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00226,0.000416,0,0.000156,0,0,0,0.00999,0.0745882584269663,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Erysipelotrichaceae_unclassified(100),
Otu00236,0.000438,1e-06,0.000269,0,0,0,0.00999,0.0745882584269663,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu00022,0.013623,0.00037,0.004414,0.002081,3.9e-05,0.002081,0.010989,0.08113545,Bacteria(100),Proteobacteria(100),Betaproteobacteria(100),Burkholderiales(100),Sutterellaceae(100),Sutterella(100),
Otu00213,0.000504,1e-06,0.000278,0,0,0,0.010989,0.08113545,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu00084,0.003132,2.2e-05,0.00108,0,0,0,0.012987,0.0832042180094787,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00092,0.000329,1e-06,0.000241,0.00897,0.00017,0.004353,0.012987,0.0832042180094787,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(100),
Otu00129,0.000285,0,0.000115,0,0,0,0.01321,0.0832042180094787,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00133,0.000263,0,0.000153,0,0,0,0.012432,0.0832042180094787,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00139,0.000942,3e-06,0.000397,0,0,0,0.012987,0.0832042180094787,Bacteria(100),Proteobacteria(100),Deltaproteobacteria(100),Desulfovibrionales(100),Desulfovibrionaceae(100),Desulfovibrio(100),
Otu00159,0.000613,1e-06,0.000253,0,0,0,0.012987,0.0832042180094787,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu00171,0.001884,4.3e-05,0.001507,0,0,0,0.011988,0.0832042180094787,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00175,0.000767,1e-06,0.000263,0,0,0,0.012987,0.0832042180094787,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(96),
Otu00183,0.000263,1e-06,0.000183,0,0,0,0.012432,0.0832042180094787,Bacteria(100),Spirochaetes(100),Spirochaetia(100),Spirochaetales(100),Spirochaetaceae(100),Treponema(100),
Otu00184,0.000263,0,0.000136,0,0,0,0.012432,0.0832042180094787,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00186,0.001292,2.5e-05,0.001155,0,0,0,0.012987,0.0832042180094787,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00199,0.000263,1e-06,0.000241,0,0,0,0.012432,0.0832042180094787,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00228,0.000263,1e-06,0.000199,0,0,0,0.012432,0.0832042180094787,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00238,0.000263,1e-06,0.000241,0,0,0,0.012432,0.0832042180094787,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00270,0.000285,0,0.000128,0,0,0,0.01321,0.0832042180094787,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00272,0.000263,0,7.9e-05,0,0,0,0.012432,0.0832042180094787,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu00304,0.000285,1e-06,0.000263,0,0,0,0.01321,0.0832042180094787,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00338,0.000263,0,0.000147,0,0,0,0.012432,0.0832042180094787,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00347,0.000263,1e-06,0.000197,0,0,0,0.012432,0.0832042180094787,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(100),
Otu00349,0.000263,1e-06,0.000221,0,0,0,0.012432,0.0832042180094787,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00351,0.000263,0,0.000102,0,0,0,0.012432,0.0832042180094787,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00353,0.000263,0,0.000153,0,0,0,0.012432,0.0832042180094787,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00361,0.000285,1e-06,0.000191,0,0,0,0.01321,0.0832042180094787,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(96),Clostridiales_unclassified(96),
Otu00374,0.000285,0,9e-05,0,0,0,0.01321,0.0832042180094787,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00385,0.000285,1e-06,0.000162,0,0,0,0.01321,0.0832042180094787,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00406,0.000263,0,0.000157,0,0,0,0.012432,0.0832042180094787,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00407,0.000263,1e-06,0.000163,0,0,0,0.012432,0.0832042180094787,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00437,0.000285,1e-06,0.000172,0,0,0,0.01321,0.0832042180094787,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Bifidobacteriales(100),Bifidobacteriaceae(100),Pseudoscardovia(100),
Otu00438,0.000285,0,0.00011,0,0,0,0.01321,0.0832042180094787,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Faecalibacterium(100),
Otu00442,0.000263,0,0.000143,0,0,0,0.012432,0.0832042180094787,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Faecalicoccus(100),
Otu00569,0.000263,1e-06,0.000199,0,0,0,0.012432,0.0832042180094787,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Olsenella(100),
Otu00039,0.005957,0.000172,0.003005,0,0,0,0.013986,0.0868569813084112,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Peptostreptococcaceae(100),Clostridium_XI(100),
Otu00198,0.000942,1e-06,0.000268,0,0,0,0.013986,0.0868569813084112,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_Incertae_Sedis_XIII(99),Clostridiales_Incertae_Sedis_XIII_unclassified(99),
Otu00229,0.000657,3e-06,0.000376,0,0,0,0.013986,0.0868569813084112,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00189,0.000613,1e-06,0.000235,0,0,0,0.014985,0.0926282093023256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(91),
Otu00103,0.002475,3e-05,0.001249,0,0,0,0.015984,0.0974437431192661,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(90),
Otu00116,0.002059,9e-06,0.000678,4.6e-05,0,4.6e-05,0.015984,0.0974437431192661,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(89),
Otu00200,0.00081,2e-06,0.000316,0,0,0,0.015984,0.0974437431192661,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Oscillibacter(100),
Otu00703,4.4e-05,0,4.4e-05,0.000277,0,0.000155,0.016251,0.0986190821917808,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Clostridium_IV(100),
Otu00078,0.002344,7e-06,0.000621,0.00037,1e-06,0.000321,0.016983,0.102592759090909,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Dorea(100),
Otu00118,0.003176,3.4e-05,0.00134,0,0,0,0.017982,0.107166269058296,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonadaceae_unclassified(100),
Otu00127,0.002322,1.4e-05,0.000869,0,0,0,0.017982,0.107166269058296,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00233,0.000986,5e-06,0.000497,0,0,0,0.017982,0.107166269058296,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Alloprevotella(100),
Otu00015,0.016383,0.001295,0.008255,0,0,0,0.01998,0.111524364,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Pasteurellales(100),Pasteurellaceae(100),Gallibacterium(100),
Otu00040,0.00979,3e-04,0.003971,0,0,0,0.020979,0.111524364,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Dorea(100),
Otu00141,0.001577,8e-06,0.00064,0,0,0,0.020979,0.111524364,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00144,0.000241,0,0.00015,0,0,0,0.02093,0.111524364,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00169,0.000964,2e-06,0.000356,0,0,0,0.018981,0.111524364,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00201,0.001336,7e-06,0.000622,0,0,0,0.018981,0.111524364,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Alloprevotella(100),
Otu00215,0.000241,1e-06,0.000172,0,0,0,0.02093,0.111524364,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00248,0.000241,1e-06,0.000197,0,0,0,0.02093,0.111524364,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00269,0.000241,0,0.000116,0,0,0,0.02093,0.111524364,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00274,0.000241,0,0.000157,0,0,0,0.02093,0.111524364,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Flavonifractor(80),
Otu00279,0.000241,0,9.2e-05,0,0,0,0.02093,0.111524364,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00298,0.000241,0,0.000102,0,0,0,0.02093,0.111524364,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Howardella(100),
Otu00302,0.000241,1e-06,0.000241,0,0,0,0.02093,0.111524364,Bacteria(100),Proteobacteria(100),Deltaproteobacteria(100),Desulfovibrionales(100),Desulfovibrionaceae(100),Bilophila(100),
Otu00323,0.000241,0,0.000125,0,0,0,0.02093,0.111524364,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Coprobacillus(100),
Otu00333,0.000241,0,0.000129,0,0,0,0.02093,0.111524364,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcus(51),
Otu00336,0.000241,1e-06,2e-04,0,0,0,0.02093,0.111524364,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00343,0.000241,0,0.000136,0,0,0,0.02093,0.111524364,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00348,0.000241,0,0.000125,0,0,0,0.02093,0.111524364,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00367,0.000241,0,0.000157,0,0,0,0.02093,0.111524364,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(100),
