OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,q.value,Kingdom,Phylum,Class,Order,Family,Genus,Species
Otu00243,0.000312,0,0.000131,0,0,0,0.00472,0.0470419520547945,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Mitsuokella(100),
Otu00263,0.000312,1e-06,2e-04,0,0,0,0.00472,0.0470419520547945,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(75),Ruminococcaceae_unclassified(75),
Otu00264,0.000312,2e-06,0.000312,0,0,0,0.00472,0.0470419520547945,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridia_unclassified(100),Clostridia_unclassified(100),Clostridia_unclassified(100),
Otu00303,0.000312,1e-06,0.000165,0,0,0,0.00472,0.0470419520547945,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcus(100),
Otu00322,0.000312,1e-06,0.000159,0,0,0,0.00472,0.0470419520547945,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Collinsella(100),
Otu00327,0.000312,1e-06,0.000176,0,0,0,0.00472,0.0470419520547945,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Butyricimonas(100),
Otu00331,0.000479,3e-06,0.000414,0,0,0,0.004995,0.0470419520547945,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00361,0.000312,1e-06,0.000251,0,0,0,0.00472,0.0470419520547945,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(96),Clostridiales_unclassified(96),
Otu00377,0.000312,1e-06,0.000193,0,0,0,0.00472,0.0470419520547945,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(90),Ruminococcaceae_unclassified(90),
Otu00386,0.000312,1e-06,0.00027,0,0,0,0.00472,0.0470419520547945,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Pasteurellales(100),Pasteurellaceae(100),Gallibacterium(100),
Otu00423,0.000333,1e-06,0.000231,0,0,0,0.004746,0.0470419520547945,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00427,0.000312,1e-06,0.00027,0,0,0,0.00472,0.0470419520547945,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00703,2.1e-05,0,2.1e-05,0.000277,0,0.000155,0.004589,0.0470419520547945,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Clostridium_IV(100),
Otu00028,0.017811,0.001142,0.007556,0,0,0,0.005994,0.0542220394736842,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00040,0.003121,4.3e-05,0.001466,0,0,0,0.005994,0.0542220394736842,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Dorea(100),
Otu00079,0.002476,1.7e-05,0.00091,4.6e-05,0,4.6e-05,0.005994,0.0542220394736842,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVb(100),
Otu00145,0.001124,2.1e-05,0.001016,0,0,0,0.005994,0.0542220394736842,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00158,0.000666,2e-06,0.000327,0,0,0,0.005994,0.0542220394736842,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Olsenella(100),
Otu00193,0.000645,1e-06,0.000244,0,0,0,0.005994,0.0542220394736842,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Dialister(100),
Otu00067,0.005223,0.000248,0.003518,0,0,0,0.006993,0.0612444267515924,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00083,0.001998,6e-06,0.00056,0,0,0,0.006993,0.0612444267515924,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Paraprevotella(100),
Otu00143,0.00129,6e-06,0.00055,0,0,0,0.006993,0.0612444267515924,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Erysipelotrichaceae_unclassified(100),
Otu00179,0,0,0,0.003237,6.2e-05,0.002618,0.006993,0.0612444267515924,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Streptococcaceae(100),Streptococcus(100),
Otu00184,0.001124,1.1e-05,0.000753,0,0,0,0.006993,0.0612444267515924,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00010,0.021889,0.001295,0.008045,4.6e-05,0,4.6e-05,0.007992,0.0620847457627119,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Alloprevotella(100),
Otu00045,0.005576,6e-05,0.001734,0,0,0,0.007992,0.0620847457627119,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Blautia(100),
Otu00059,0.004099,3.7e-05,0.00136,0,0,0,0.007992,0.0620847457627119,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu00065,0.003516,8.4e-05,0.002054,0,0,0,0.007992,0.0620847457627119,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00110,0.000874,2e-06,0.000308,0,0,0,0.007992,0.0620847457627119,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu00187,0.000291,0,0.000148,0,0,0,0.007722,0.0620847457627119,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(84),Ruminococcaceae_unclassified(84),
Otu00207,0.000291,1e-06,0.000184,0,0,0,0.007722,0.0620847457627119,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00216,0.00077,4e-06,0.000431,0,0,0,0.007992,0.0620847457627119,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00256,0.000291,0,0.000121,0,0,0,0.007722,0.0620847457627119,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00267,0.000562,1e-06,0.000169,0,0,0,0.007992,0.0620847457627119,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Parabacteroides(100),
Otu00281,0.000291,0,0.000139,0,0,0,0.007722,0.0620847457627119,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00289,0.000291,1e-06,0.00027,0,0,0,0.007722,0.0620847457627119,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00291,0.000291,0,0.000128,0,0,0,0.007722,0.0620847457627119,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Erysipelotrichaceae_unclassified(100),
Otu00293,0.000291,0,0.000148,0,0,0,0.007722,0.0620847457627119,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00298,0.000291,0,0.000101,0,0,0,0.007722,0.0620847457627119,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Howardella(100),
Otu00315,0.000291,0,0.000125,0,0,0,0.007722,0.0620847457627119,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Oscillibacter(100),
Otu00326,0.000291,0,0.000117,0,0,0,0.007722,0.0620847457627119,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Blautia(70),
Otu00394,0.000291,1e-06,0.000171,0,0,0,0.007722,0.0620847457627119,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Veillonellaceae_unclassified(100),
Otu00408,0.000291,1e-06,0.000214,0,0,0,0.007722,0.0620847457627119,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00512,0,0,0,0.00074,4e-06,0.000642,0.007992,0.0620847457627119,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(100),
Otu00062,0.004973,4.2e-05,0.001451,0,0,0,0.008991,0.0683017955801105,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00068,0.003246,0.000101,0.002247,0,0,0,0.008991,0.0683017955801105,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Megamonas(100),
Otu00171,0.000541,4e-06,0.000456,0,0,0,0.008991,0.0683017955801105,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00175,0.000624,1e-06,0.000259,0,0,0,0.008991,0.0683017955801105,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(96),
Otu00006,0.008469,0.000937,0.006846,0.108013,0.011016,0.034985,0.00999,0.07425,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(100),
Otu00055,0.004474,6.9e-05,0.001864,4.6e-05,0,4.6e-05,0.00999,0.07425,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(90),
Otu00136,0.000479,1e-06,0.000174,0,0,0,0.00999,0.07425,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu00182,0.000999,2e-06,0.000351,0,0,0,0.00999,0.07425,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Coriobacteriaceae_unclassified(100),
Otu00043,0.004078,9.3e-05,0.002161,0,0,0,0.010989,0.0808014705882353,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00208,0.000437,1e-06,0.000194,0,0,0,0.010989,0.0808014705882353,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Paraprevotella(100),
Otu00022,0.010591,0.000105,0.00229,0.002081,3.9e-05,0.002081,0.011988,0.0858515625,Bacteria(100),Proteobacteria(100),Betaproteobacteria(100),Burkholderiales(100),Sutterellaceae(100),Sutterella(100),
Otu00105,0.001394,6e-06,0.000556,9.2e-05,0,9.2e-05,0.011988,0.0858515625,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(98),
Otu00192,0.00052,2e-06,0.000288,0,0,0,0.011988,0.0858515625,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00205,0.000458,1e-06,0.000159,0,0,0,0.011988,0.0858515625,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00270,0.000416,1e-06,0.000165,0,0,0,0.011988,0.0858515625,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00098,0.005139,0.000149,0.00273,0,0,0,0.012987,0.0879466019417476,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Blautia(100),
Otu00160,0.00027,1e-06,0.00021,0,0,0,0.013176,0.0879466019417476,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(100),
Otu00190,0.00027,0,9.2e-05,0,0,0,0.013176,0.0879466019417476,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Clostridium_XVIII(99),
Otu00211,0.000707,3e-06,0.000382,0,0,0,0.012987,0.0879466019417476,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00306,0.00027,0,0.000152,0,0,0,0.013176,0.0879466019417476,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Slackia(100),
Otu00317,0.00027,0,0.000122,0,0,0,0.013176,0.0879466019417476,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Pseudoflavonifractor(100),
Otu00342,0.00027,0,8.1e-05,0,0,0,0.013176,0.0879466019417476,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu00369,0.00027,0,0.000146,0,0,0,0.013176,0.0879466019417476,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00388,0.00027,1e-06,0.00023,0,0,0,0.013176,0.0879466019417476,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Acidaminococcaceae(100),Phascolarctobacterium(100),
Otu00392,0.00027,0,9.2e-05,0,0,0,0.013176,0.0879466019417476,Bacteria(100),Proteobacteria(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),
Otu00433,0.00027,1e-06,0.00027,0,0,0,0.013176,0.0879466019417476,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00454,0.00027,0,0.000136,0,0,0,0.013176,0.0879466019417476,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00483,0.00027,1e-06,0.00027,0,0,0,0.013176,0.0879466019417476,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcus(100),
Otu00502,0.00027,1e-06,0.00027,0,0,0,0.013176,0.0879466019417476,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(100),
Otu00119,0.00102,2e-06,0.000341,0,0,0,0.015984,0.105663461538462,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Olsenella(100),
Otu00129,0.001394,8e-06,0.000626,0,0,0,0.015984,0.105663461538462,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00134,0.001415,5e-06,0.000503,0,0,0,0.016983,0.111198214285714,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Roseburia(100),
Otu00188,0.000541,1e-06,0.00022,0,0,0,0.016983,0.111198214285714,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00135,0.000916,2e-06,0.000352,0,0,0,0.017982,0.116628537735849,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonadaceae_unclassified(100),
Otu00212,0.000853,2e-06,0.000312,0,0,0,0.017982,0.116628537735849,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00235,0.000687,6e-06,0.000541,0,0,0,0.018981,0.122529929577465,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Clostridium_IV(100),
Otu00024,0.003371,4.6e-05,0.001517,0.040967,0.002749,0.017476,0.022977,0.124767926356589,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Streptococcaceae(100),Streptococcus(100),
Otu00053,0.005306,0.000122,0.002474,4.6e-05,0,4.6e-05,0.020979,0.124767926356589,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00063,0.005701,9.8e-05,0.002212,0,0,0,0.020979,0.124767926356589,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00113,0.00025,0,8.8e-05,0,0,0,0.023411,0.124767926356589,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00137,0.001415,7e-06,0.000586,0,0,0,0.021978,0.124767926356589,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Acidaminococcaceae(100),Succiniclasticum(100),
Otu00177,0.000541,1e-06,0.000184,0,0,0,0.020979,0.124767926356589,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Intestinimonas(58),
Otu00196,0.000645,2e-06,0.000314,0,0,0,0.022977,0.124767926356589,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00198,0.00025,0,0.000126,0,0,0,0.023411,0.124767926356589,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_Incertae_Sedis_XIII(99),Clostridiales_Incertae_Sedis_XIII_unclassified(99),
Otu00218,0.000791,8e-06,0.000629,0,0,0,0.022977,0.124767926356589,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00226,0.000541,1e-06,0.000189,0,0,0,0.021978,0.124767926356589,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Erysipelotrichaceae_unclassified(100),
Otu00229,0.000229,1e-06,0.00019,0,0,0,0.022198,0.124767926356589,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00248,0.000728,5e-06,0.000514,0,0,0,0.022977,0.124767926356589,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00250,0.000562,4e-06,0.000458,0,0,0,0.021978,0.124767926356589,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotellaceae_unclassified(100),
Otu00252,0.000229,0,9.8e-05,0,0,0,0.022198,0.124767926356589,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Anaerovibrio(100),
Otu00255,0.000603,4e-06,0.000427,0,0,0,0.022977,0.124767926356589,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00262,0.000437,2e-06,0.000338,0,0,0,0.020979,0.124767926356589,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00276,0.000437,1e-06,0.000185,0,0,0,0.01998,0.124767926356589,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00305,0.000437,1e-06,0.000252,0,0,0,0.022977,0.124767926356589,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(56),
Otu00312,0.000229,0,0.000111,0,0,0,0.022198,0.124767926356589,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu00323,0.00025,0,0.000106,0,0,0,0.023411,0.124767926356589,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Coprobacillus(100),
Otu00335,0.00025,0,0.000102,0,0,0,0.023411,0.124767926356589,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00339,0.00025,1e-06,0.000187,0,0,0,0.023411,0.124767926356589,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00343,0.000229,0,0.000143,0,0,0,0.022198,0.124767926356589,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00351,0.00025,0,9.7e-05,0,0,0,0.023411,0.124767926356589,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00354,0.000229,1e-06,0.000208,0,0,0,0.022198,0.124767926356589,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00358,0.00025,0,0.000118,0,0,0,0.023411,0.124767926356589,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00364,0.00025,0,0.000146,0,0,0,0.023411,0.124767926356589,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Anaerotruncus(99),
Otu00370,0.00025,0,0.000146,0,0,0,0.023411,0.124767926356589,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Clostridium_XVIII(100),
Otu00379,0.00025,1e-06,0.000169,0,0,0,0.023411,0.124767926356589,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00381,0.000229,1e-06,0.000169,0,0,0,0.022198,0.124767926356589,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
